날짜,별점,스킨타입,태그,리뷰내용,raw_text,clean_text,quality_score,length,korean_ratio
2026.01.12,5점,"건성, 봄웜톤, 트러블",,진짜 이거 인스타에도 맨날 떠서 속는셈치고 사보자해서 산건데 미쳤어요 진짜 압출하거나 여드름 빨게져서 올라왔을때 두껍게 올리고 다음날 일어나면 완전 다 가라앉아있어서 너무 신기했어요 진짜 얘는 다쓰면 재재재구매 할거같아요 완전 인생템입니다🥹👍🏻🫶🏻,진짜 이거 인스타에도 맨날 떠서 속는셈치고 사보자해서 산건데 미쳤어요 진짜 압출하거나 여드름 빨게져서 올라왔을때 두껍게 올리고 다음날 일어나면 완전 다 가라앉아있어서 너무 신기했어요 진짜 얘는 다쓰면 재재재구매 할거같아요 완전 인생템입니다🥹👍🏻🫶🏻,진짜 이거 인스타에도 맨날 떠서 속는셈치고 사보자해서 산건데 미쳤어요 진짜 압출하거나 여드름 빨게져서 올라왔을때 두껍게 올리고 다음날 일어나면 완전 다 가라앉아있어서 너무 신기했어요 진짜 얘는 다쓰면 재재재구매 할거같아요 완전 인생템입니다,1.0,133,0.7819548872180451
2026.01.12,5점,,,여드름 짜고 난 흉터 관리에 정말 좋은 거 같다. 확실히 색이 옅어지는게 보이고 촉촉하다. 흉터를 옅어지게 하는 효과가 확실하긴한데 여드름을 낫게 하는 느낌은 아니었음.,여드름 짜고 난 흉터 관리에 정말 좋은 거 같다. 확실히 색이 옅어지는게 보이고 촉촉하다. 흉터를 옅어지게 하는 효과가 확실하긴한데 여드름을 낫게 하는 느낌은 아니었음.,여드름 짜고 난 흉터 관리에 정말 좋은 거 같다. 확실히 색이 옅어지는게 보이고 촉촉하다. 흉터를 옅어지게 하는 효과가 확실하긴한데 여드름을 낫게 하는 느낌은 아니었음.,1.0,94,0.723404255319149
2026.01.12,5점,,,"속건조, 피부붉어짐, 트러블이 고민이라 구매하였습니다.
튜브타입이라 공기접촉없이 위생적으로 사용할수 있었습니다.
무향이라 향취에 민감하신 분들도 사용하시기 좋습니다.
매우 부드럽게 발리고, 피부 깊숙히 수분이 전달됩니다.
단, 건성피부는 뒤에 보습크림 한번 더 발라주시는걸 권장합니다!!","속건조, 피부붉어짐, 트러블이 고민이라 구매하였습니다.
튜브타입이라 공기접촉없이 위생적으로 사용할수 있었습니다.
무향이라 향취에 민감하신 분들도 사용하시기 좋습니다.
매우 부드럽게 발리고, 피부 깊숙히 수분이 전달됩니다.
단, 건성피부는 뒤에 보습크림 한번 더 발라주시는걸 권장합니다!!","속건조, 피부붉어짐, 트러블이 고민이라 구매하였습니다. 튜브타입이라 공기접촉없이 위생적으로 사용할수 있었습니다. 무향이라 향취에 민감하신 분들도 사용하시기 좋습니다. 매우 부드럽게 발리고, 피부 깊숙히 수분이 전달됩니다. 단, 건성피부는 뒤에 보습크림 한번 더 발라주시는걸 권장합니다!",1.0,159,0.7547169811320755
2026.01.12,3점,,한달이상사용,으음..제 피부에 어떠한 효과를 줬는지 하나도 모르겠고 전혀 진정에 좋은지 모르겠어요,으음..제 피부에 어떠한 효과를 줬는지 하나도 모르겠고 전혀 진정에 좋은지 모르겠어요,으음.제 피부에 어떠한 효과를 줬는지 하나도 모르겠고 전혀 진정에 좋은지 모르겠어요,1.0,46,0.7608695652173914
2026.01.12,5점,,,다음날 붉은기도 그렇고 트러플자극에도 조금 개선할 수 있어서 너무 잘 쓰고있어요!,다음날 붉은기도 그렇고 트러플자극에도 조금 개선할 수 있어서 너무 잘 쓰고있어요!,다음날 붉은기도 그렇고 트러플자극에도 조금 개선할 수 있어서 너무 잘 쓰고있어요!,1.0,45,0.7555555555555555
2026.01.11,5점,,,이거만큼 여드름 진정 잘 시켜주는 크림 못 봤습니다.. 진짜 좋아요 재구매템,이거만큼 여드름 진정 잘 시켜주는 크림 못 봤습니다.. 진짜 좋아요 재구매템,이거만큼 여드름 진정 잘 시켜주는 크림 못 봤습니다. 진짜 좋아요 재구매템,1.0,41,0.7317073170731707
2026.01.11,5점,,한달이상사용,광고처럼 엄청 기대할정도는 아니고 저는 그냥 진정 크림 바르고 나서 여드름쪽에 한번 더 발라줍니다 정말 스팟 크림 용도로 쓰고 있어요,광고처럼 엄청 기대할정도는 아니고 저는 그냥 진정 크림 바르고 나서 여드름쪽에 한번 더 발라줍니다 정말 스팟 크림 용도로 쓰고 있어요,광고처럼 엄청 기대할정도는 아니고 저는 그냥 진정 크림 바르고 나서 여드름쪽에 한번 더 발라줍니다 정말 스팟 크림 용도로 쓰고 있어요,1.0,74,0.7432432432432432
2026.01.11,5점,,한달이상사용,바르고 자면 다음날에 진정되어 잏는 거 좋앙요👍🏻 순해요,바르고 자면 다음날에 진정되어 잏는 거 좋앙요👍🏻 순해요,바르고 자면 다음날에 진정되어 잏는 거 좋앙요 순해요,0.8,29,0.7586206896551724
2026.01.11,5점,,재구매,완전 좋아요 여드름이 며칠만에 바로 가라앉고 조금 두껍게 발라주면 그 부분은 진짜 좋아져요,완전 좋아요 여드름이 며칠만에 바로 가라앉고 조금 두껍게 발라주면 그 부분은 진짜 좋아져요,완전 좋아요 여드름이 며칠만에 바로 가라앉고 조금 두껍게 발라주면 그 부분은 진짜 좋아져요,1.0,50,0.76
2026.01.11,5점,,,진짜 엄청 잘 쓰고있어요 벌써 두통째 인거같은데 여드름이 며칠만에 가라앉고 완전 좋아요 진짜 돈 아깝다고 1도 생각들지않는 제품이예요,진짜 엄청 잘 쓰고있어요 벌써 두통째 인거같은데 여드름이 며칠만에 가라앉고 완전 좋아요 진짜 돈 아깝다고 1도 생각들지않는 제품이예요,진짜 엄청 잘 쓰고있어요 벌써 두통째 인거같은데 여드름이 며칠만에 가라앉고 완전 좋아요 진짜 돈 아깝다고 1도 생각들지않는 제품이예요,1.0,74,0.7567567567567568
2026.01.11,5점,,"한달이상사용, 재구매","항상 재구매 입니다!!~ 좋아요~
다음에 또 사러 올게요~~","항상 재구매 입니다!!~ 좋아요~
다음에 또 사러 올게요~~",항상 재구매 입니다 좋아요 다음에 또 사러 올게요,0.8,27,0.7407407407407407
2025.12.31,5점,,한달이상사용,얼굴에 많은 트러블들이 들어갔어요 !! 꾸준히 써야 효과가 있는거같습니다 !!,얼굴에 많은 트러블들이 들어갔어요 !! 꾸준히 써야 효과가 있는거같습니다 !!,얼굴에 많은 트러블들이 들어갔어요 ! 꾸준히 써야 효과가 있는거같습니다 !,1.0,41,0.7317073170731707
2025.12.31,5점,"지성, 웜톤, 잡티, 피지과다",한달이상사용,좋아 보여서 사실 효과는 잘 모르겠어요 그냥 약국템 사려구여 담에는!!,좋아 보여서 사실 효과는 잘 모르겠어요 그냥 약국템 사려구여 담에는!!,좋아 보여서 사실 효과는 잘 모르겠어요 그냥 약국템 사려구여 담에는!,1.0,38,0.7368421052631579
2025.12.30,5점,,재구매,세안이랑 기초 다 하고 자기 전에 바르고 자면 트러블 진정에 효과가 있는 것 같아요!,세안이랑 기초 다 하고 자기 전에 바르고 자면 트러블 진정에 효과가 있는 것 같아요!,세안이랑 기초 다 하고 자기 전에 바르고 자면 트러블 진정에 효과가 있는 것 같아요!,1.0,47,0.7021276595744681
2025.12.30,5점,,한달이상사용,"강한 클렌징 제품을 사용하고 나서, 피지를 조절하느라, 각질제거를 하느라 자극받은 피부에 순한 토너와 앰플 이후 발라주기 / 트러블 올라왔을 때 크림의 양을 늘려 스팟스팟 케어해주기","강한 클렌징 제품을 사용하고 나서, 피지를 조절하느라, 각질제거를 하느라 자극받은 피부에 순한 토너와 앰플 이후 발라주기 / 트러블 올라왔을 때 크림의 양을 늘려 스팟스팟 케어해주기","강한 클렌징 제품을 사용하고 나서, 피지를 조절하느라, 각질제거를 하느라 자극받은 피부에 순한 토너와 앰플 이후 발라주기 트러블 올라왔을 때 크림의 양을 늘려 스팟스팟 케어해주기",1.0,99,0.7474747474747475
2025.12.30,5점,,"한달이상사용, 재구매","이거 너무 좋아요 여드름,좁쌀 최고엥ㅎ
아눙아 너무 안맞았던 기억땜에 겁났지만 이건 좋아요!","이거 너무 좋아요 여드름,좁쌀 최고엥ㅎ
아눙아 너무 안맞았던 기억땜에 겁났지만 이건 좋아요!","이거 너무 좋아요 여드름,좁쌀 최고엥 아눙아 너무 안맞았던 기억땜에 겁났지만 이건 좋아요!",1.0,50,0.74
2025.12.30,5점,,재구매,재재구매템.. 다쓰면 또 살거에요 선물한다고도 구매했음 ㅋㅋ,재재구매템.. 다쓰면 또 살거에요 선물한다고도 구매했음 ㅋㅋ,재재구매템. 다쓰면 또 살거에요 선물한다고도 구매했음,0.8,29,0.7931034482758621
2025.12.30,5점,,재구매,얼굴 전체에 바르기에도 부담없고 넘넘 좋아용 재구매 의사 완전 있음,얼굴 전체에 바르기에도 부담없고 넘넘 좋아용 재구매 의사 완전 있음,얼굴 전체에 바르기에도 부담없고 넘넘 좋아용 재구매 의사 완전 있음,1.0,37,0.7567567567567568
2025.12.29,5점,"복합성, 봄웜톤, 잡티, 각질",재구매,3통째인가 계속 써도 될만큼 자극없고 제 개인적으로는 효과가 있어서 재구매를 하는데 할인일때만 사야할 정도로 가격대가 좀 있긴해요 그치만 그만큼 효과도 있어서 할인 때 꼭 구매해요,3통째인가 계속 써도 될만큼 자극없고 제 개인적으로는 효과가 있어서 재구매를 하는데 할인일때만 사야할 정도로 가격대가 좀 있긴해요 그치만 그만큼 효과도 있어서 할인 때 꼭 구매해요,3통째인가 계속 써도 될만큼 자극없고 제 개인적으로는 효과가 있어서 재구매를 하는데 할인일때만 사야할 정도로 가격대가 좀 있긴해요 그치만 그만큼 효과도 있어서 할인 때 꼭 구매해요,1.0,100,0.75
2025.12.29,5점,,한달이상사용,피부 뒤집어졌을동안 사용했는데 많이 좋아진게 눈에 보였어요 재구매의사 무조건 있음!!!!,피부 뒤집어졌을동안 사용했는데 많이 좋아진게 눈에 보였어요 재구매의사 무조건 있음!!!!,피부 뒤집어졌을동안 사용했는데 많이 좋아진게 눈에 보였어요 재구매의사 무조건 있음,1.0,45,0.8
2025.12.28,5점,,재구매,"항상 재구매 입니다!!~
좋아요. 다음에 또 사러 올게요~~","항상 재구매 입니다!!~
좋아요. 다음에 또 사러 올게요~~",항상 재구매 입니다 좋아요. 다음에 또 사러 올게요,0.8,28,0.7142857142857143
2025.12.28,2점,,,"효과가 있긴함 근데 진짜 광고처럼 드라마틱한 변화를 기대 했다면 실망할듯
2 ~3주동안 아침 저녁으로 열심히 발라줫음여","효과가 있긴함 근데 진짜 광고처럼 드라마틱한 변화를 기대 했다면 실망할듯
2 ~3주동안 아침 저녁으로 열심히 발라줫음여",효과가 있긴함 근데 진짜 광고처럼 드라마틱한 변화를 기대 했다면 실망할듯 2 3주동안 아침 저녁으로 열심히 발라줫음여,1.0,65,0.7384615384615385
2025.12.28,5점,,,스킨케어 마지막 단계에 바르고 자는데 트러블 올라온곳에 바르고 자면 다음날 거의 사라져요,스킨케어 마지막 단계에 바르고 자는데 트러블 올라온곳에 바르고 자면 다음날 거의 사라져요,스킨케어 마지막 단계에 바르고 자는데 트러블 올라온곳에 바르고 자면 다음날 거의 사라져요,1.0,49,0.7755102040816326
2025.12.28,5점,"건성, 겨울쿨톤",,"붉은기 위에 발라주면 다음날 그래도 꽤
진정되거나 더 심해지지는 않아요 좋아요","붉은기 위에 발라주면 다음날 그래도 꽤
진정되거나 더 심해지지는 않아요 좋아요",붉은기 위에 발라주면 다음날 그래도 꽤 진정되거나 더 심해지지는 않아요 좋아요,1.0,43,0.7674418604651163
2025.12.28,5점,,,제가 여드름이 생기면서 너무 스트레스여서 광고에 뜨길래 사봤는데 처음에는 효과가 엄청 있다가 지금은 너무 많이 써서 점점 떨어지는 거 같지만 그래도 아직은 효과 있어요~,제가 여드름이 생기면서 너무 스트레스여서 광고에 뜨길래 사봤는데 처음에는 효과가 엄청 있다가 지금은 너무 많이 써서 점점 떨어지는 거 같지만 그래도 아직은 효과 있어요~,제가 여드름이 생기면서 너무 스트레스여서 광고에 뜨길래 사봤는데 처음에는 효과가 엄청 있다가 지금은 너무 많이 써서 점점 떨어지는 거 같지만 그래도 아직은 효과 있어요,1.0,93,0.7526881720430108
2025.12.27,5점,,한달이상사용,촉촉하고 순하고 시원해서 좋아요 잘 쓰고 있습니당!!!!,촉촉하고 순하고 시원해서 좋아요 잘 쓰고 있습니당!!!!,촉촉하고 순하고 시원해서 좋아요 잘 쓰고 있습니당,0.8,27,0.7777777777777778
2025.12.27,3점,,한달이상사용,뭔가 미끌미끌 바세린 딱 고런느낌이에용 효과는 잘 모르게뜸,뭔가 미끌미끌 바세린 딱 고런느낌이에용 효과는 잘 모르게뜸,뭔가 미끌미끌 바세린 딱 고런느낌이에용 효과는 잘 모르게뜸,1.0,32,0.78125
2025.12.27,3점,,,"친구가 추천해줘서 구매하게된 제품이에요!
화농성 여드름 난 부분에 얹어봤는데 약국에서 파는 연고 처럼 확 가라앉는 느낌은 안 들었지만 조금은 케어 되는 것 같아요
친구는 수분 크림처럼 넓은 부위에 발라 준다고 했는데 저는 그렇게 사용하기에는 저녁에 다른 수분크림 위에 같이 쓰면 자극이 되어서 그런지 다음날 아침에 트러블이 좀 올라오더라구여ㅠㅠ
그래서 좁쌀이나 작은 여드름 올라왔을 때 국소적으로 발라서 케어하고있어요","친구가 추천해줘서 구매하게된 제품이에요!
화농성 여드름 난 부분에 얹어봤는데 약국에서 파는 연고 처럼 확 가라앉는 느낌은 안 들었지만 조금은 케어 되는 것 같아요
친구는 수분 크림처럼 넓은 부위에 발라 준다고 했는데 저는 그렇게 사용하기에는 저녁에 다른 수분크림 위에 같이 쓰면 자극이 되어서 그런지 다음날 아침에 트러블이 좀 올라오더라구여ㅠㅠ
그래서 좁쌀이나 작은 여드름 올라왔을 때 국소적으로 발라서 케어하고있어요",친구가 추천해줘서 구매하게된 제품이에요! 화농성 여드름 난 부분에 얹어봤는데 약국에서 파는 연고 처럼 확 가라앉는 느낌은 안 들었지만 조금은 케어 되는 것 같아요 친구는 수분 크림처럼 넓은 부위에 발라 준다고 했는데 저는 그렇게 사용하기에는 저녁에 다른 수분크림 위에 같이 쓰면 자극이 되어서 그런지 다음날 아침에 트러블이 좀 올라오더라구여 그래서 좁쌀이나 작은 여드름 올라왔을 때 국소적으로 발라서 케어하고있어요,1.0,231,0.7532467532467533
2025.12.27,5점,,"한달이상사용, 재구매",트러블 진정에 좋고 촉촉하고 흡수가 빨라요 무겁지 않아 좋아요,트러블 진정에 좋고 촉촉하고 흡수가 빨라요 무겁지 않아 좋아요,트러블 진정에 좋고 촉촉하고 흡수가 빨라요 무겁지 않아 좋아요,1.0,34,0.7647058823529411
2025.12.27,2점,,한달이상사용,"보습은 잘 되는 것 같았는데
민감성인 저한테는 트러블이 심했어요 ㅜㅜ","보습은 잘 되는 것 같았는데
민감성인 저한테는 트러블이 심했어요 ㅜㅜ",보습은 잘 되는 것 같았는데 민감성인 저한테는 트러블이 심했어요,1.0,35,0.7714285714285715
2025.12.26,5점,,재구매,4통 정도 쓴 거 같아요 좋아요 진정도 빨리 되는 편이고 자극없어서 좋어요,4통 정도 쓴 거 같아요 좋아요 진정도 빨리 되는 편이고 자극없어서 좋어요,4통 정도 쓴 거 같아요 좋아요 진정도 빨리 되는 편이고 자극없어서 좋어요,1.0,41,0.7073170731707317
